CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;DOXY;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_01;Q_OXY;OXY_03;Q_OXY;NO2_01;Q_NO2;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mg/m**3);((none));(PSU);((none));(ml/l);((none));(ml/l);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
NED2013022_31;MFD_SETNO31;42.6255;-66.4913;383895;5;05-jul-13;20:24:01;31.9959;13.8318;5.37624;0.399036403361345;1;NaN;9;6.4;7;NaN;9;0.025;1;0.26;1;0.273;1;1.96;1;256;0.95;0.13
NED2013022_31;MFD_SETNO31;42.6255;-66.4913;383894;25;05-jul-13;20:24:01;32.4819;11.8812;5.45431;1.0564546197479;1;NaN;9;NaN;9;NaN;9;0.115;1;1.875;1;0.408;1;3.065;1;0;4.60;0.61
NED2013022_31;MFD_SETNO31;42.6255;-66.4913;383893;51;05-jul-13;20:24:01;33.6959;8.2467;4.73107;0.11099987394958;1;NaN;9;NaN;9;NaN;9;0.06;1;9.825;1;0.821;1;6.31;1;0;11.97;1.56
NED2013022_31;MFD_SETNO31;42.6255;-66.4913;383892;174;05-jul-13;20:24:01;34.9181;10.5219;4.01305;0.0295999663865546;1;34.9290046691895;1;4.732;1;NaN;9;0.06;1;12.95;1;0.892;1;7.015;1;0;14.52;1.85
NED2013022_32;MFD_SETNO32;42.5637;-66.5873;383899;5;05-jul-13;22:37:06;31.7471;14.3084;5.38966;0.415662920168067;1;NaN;9;6.321;1;NaN;9;0.04;1;0;1;0.2785;1;2.01;1;0;0.00;0.00
NED2013022_32;MFD_SETNO32;42.5637;-66.5873;383898;25;05-jul-13;22:37:06;31.9141;13.0506;5.49469;0.476626815126051;1;NaN;9;NaN;9;NaN;9;0.04;1;0;1;0.305;1;2.075;1;0;0.00;0.00
NED2013022_32;MFD_SETNO32;42.5637;-66.5873;383897;51;05-jul-13;22:37:06;32.9612;9.0405;5.12132;0.0906498970588235;1;NaN;9;NaN;9;NaN;9;0.05;1;8.92;1;0.763;1;5.595;1;0;11.69;1.59
NED2013022_32;MFD_SETNO32;42.5637;-66.5873;383896;214;05-jul-13;22:37:06;35.123;9.6136;3.60556;0.0184999789915967;1;35.1384811401367;1;4.3115;1;NaN;9;0.08;1;17.675;1;1.137;1;9.95;1;0;15.55;1.78
NED2013022_33;MFD_SETNO33;42.5702;-66.1608;383903;5;06-jul-13;01:35:40;32.1036;14.0549;5.39317;0.349156852941176;1;NaN;9;6.34;1;NaN;9;0.04;1;0;1;0.2625;1;2.12;1;0;0.00;0.00
NED2013022_33;MFD_SETNO33;42.5702;-66.1608;383902;25;06-jul-13;01:35:40;32.052;9.05;5.95005;0.966924567226891;1;NaN;9;NaN;9;NaN;9;0.08;1;0.31;1;0.4455;1;2.35;1;0;0.70;0.13
NED2013022_33;MFD_SETNO33;42.5702;-66.1608;383901;50;06-jul-13;01:35:40;33.2483;7.3887;5.11815;0.173899802521008;1;NaN;9;NaN;9;NaN;9;0.115;1;7.375;1;0.754;1;5.635;1;0;9.78;1.31
NED2013022_33;MFD_SETNO33;42.5702;-66.1608;383900;132;06-jul-13;01:35:40;34.8413;10.6297;4.12327;0.0332999621848739;1;34.8557548522949;1;4.917;1;NaN;9;0.075;1;10.86;1;0.824;1;6.64;1;0;13.18;1.64
NED2013022_34;MFD_SETNO34;42.5045;-65.9235;383907;4;06-jul-13;03:44:06;32.2059;14.4769;5.3244;0.465542470588235;1;NaN;9;6.25;1;NaN;9;0.04;1;0.46;1;0.256;1;2.24;1;0;1.80;0.21
NED2013022_34;MFD_SETNO34;42.5045;-65.9235;383906;25;06-jul-13;03:44:06;32.6179;9.7297;5.41212;1.41457482983193;1;NaN;9;NaN;9;NaN;9;0.165;1;2.725;1;0.46;1;3.17;1;0;5.92;0.86
NED2013022_34;MFD_SETNO34;42.5045;-65.9235;383905;50;06-jul-13;03:44:06;33.4784;7.9151;4.89482;0.107299878151261;1;NaN;9;NaN;9;NaN;9;0.09;1;9.72;1;0.84;1;6.3;1;0;11.57;1.54
NED2013022_34;MFD_SETNO34;42.5045;-65.9235;383904;125;06-jul-13;03:44:06;34.6124;10.2851;4.27768;0.0406999537815126;1;34.6266708374023;1;5.077;1;NaN;9;0.075;1;11.05;1;0.8345;1;6.33;1;0;13.24;1.75
NED2013022_35;MFD_SETNO35;42.314;-65.8143;383911;4;06-jul-13;05:51:57;32.0772;14.8333;5.19664;0.64461637815126;1;NaN;9;6.11;1;NaN;9;0.05;1;1.155;1;0.3095;1;2.215;1;0;3.73;0.52
NED2013022_35;MFD_SETNO35;42.314;-65.8143;383910;26;06-jul-13;05:51:57;32.9274;7.85;5.21192;0.221686890756303;1;NaN;9;NaN;9;NaN;9;0.11;1;9.03;1;0.803;1;5.715;1;0;11.25;1.58
NED2013022_35;MFD_SETNO35;42.314;-65.8143;383909;50;06-jul-13;05:51:57;33.5189;8.014;4.86357;0.0998998865546218;1;NaN;9;NaN;9;NaN;9;0.065;1;9.41;1;0.819;1;6.295;1;0;11.49;1.49
NED2013022_35;MFD_SETNO35;42.314;-65.8143;383908;206;06-jul-13;05:51:57;35.2188;9.7798;3.47039;0.016649981092437;1;35.2358283996582;1;4.16;1;NaN;9;0.075;1;17.515;1;1.164;1;10.2;1;0;15.05;1.72
NED2013022_36;MFD_SETNO36;42.2803;-66.1732;383916;5;06-jul-13;08:40:07;32.175;14.6396;5.29954;0.572992336134454;1;NaN;9;6.273;1;NaN;9;0.04;1;0.8;1;0.2925;1;2.13;1;0;2.74;0.38
NED2013022_36;MFD_SETNO36;42.2803;-66.1732;383915;25;06-jul-13;08:40:07;32.5066;9.5842;5.52913;1.37876280882353;1;NaN;9;6.503;1;NaN;9;0.21;1;1.905;1;0.4715;1;2.96;1;0;4.04;0.64
NED2013022_36;MFD_SETNO36;42.2803;-66.1732;383914;51;06-jul-13;08:40:07;33.4475;8.4417;5.0435;0.16464981302521;1;NaN;9;NaN;9;NaN;9;0.07;1;7.49;1;0.6585;1;4.465;1;0;11.37;1.68
NED2013022_36;MFD_SETNO36;42.2803;-66.1732;383913;103;06-jul-13;08:40:07;34.6135;9.536;4.10313;0.0240499726890756;1;NaN;9;NaN;9;NaN;9;0.055;1;14.065;1;0.941;1;7.845;1;0;14.95;1.79
NED2013022_36;MFD_SETNO36;42.2803;-66.1732;383912;236;06-jul-13;08:40:07;35.0252;7.3952;3.8698;0.016649981092437;1;35.0345916748047;1;4.618;1;NaN;9;0.11;1;19.48;1;1.2675;1;11.895;1;0;15.37;1.64
NED2013022_37;MFD_SETNO37;42.2247;-66.371;383920;5;06-jul-13;10:49:47;32.2505;15.3885;5.12443;0.415662920168067;1;NaN;9;6.105;1;NaN;9;0;1;1.315;1;0.268;1;2.23;1;0;4.91;0.59
NED2013022_37;MFD_SETNO37;42.2247;-66.371;383919;25;06-jul-13;10:49:47;32.4882;10.5135;5.4479;2.07205653781513;1;NaN;9;NaN;9;NaN;9;0.06;1;0.615;1;0.676;1;2.485;1;0;0.91;0.25
NED2013022_37;MFD_SETNO37;42.2247;-66.371;383918;50;06-jul-13;10:49:47;33.5128;8.7093;4.91765;0.238313407563025;1;NaN;9;NaN;9;NaN;9;0.2;1;6.375;1;0.615;1;4.08;1;0;10.37;1.56
NED2013022_37;MFD_SETNO37;42.2247;-66.371;383917;219;06-jul-13;10:49:47;35.0662;8.9648;3.68276;0.0184999789915966;1;35.0844993591309;1;4.3995;1;NaN;9;0.11;1;18.25;1;1.224;1;10.985;1;0;14.91;1.66
NED2013022_38;MFD_SETNO38;41.9285;-65.9257;383924;5;06-jul-13;14:21:25;32.2858;15.4023;5.14022;0.437831609243698;1;NaN;9;NaN;9;NaN;9;0.04;1;0.59;1;0.2575;1;2.04;1;0;2.29;0.29
NED2013022_38;MFD_SETNO38;41.9285;-65.9257;383923;25;06-jul-13;14:21:25;32.5076;11.3131;5.38935;1.63837028571429;1;NaN;9;NaN;9;NaN;9;0.155;1;2.9;1;0.4615;1;3.26;1;0;6.28;0.89
NED2013022_38;MFD_SETNO38;41.9285;-65.9257;383922;50;06-jul-13;14:21:25;32.9292;7.9819;5.22793;0.254939924369748;1;NaN;9;NaN;9;NaN;9;0.255;1;8.125;1;0.751;1;5.315;1;0;10.82;1.53
NED2013022_38;MFD_SETNO38;41.9285;-65.9257;383921;112;06-jul-13;14:21:25;33.6962;8.3618;4.65083;0.0869499012605042;1;33.709156036377;1;5.4465;1;NaN;9;0.145;1;11.335;1;0.895;1;7.165;1;0;12.66;1.58
NED2013022_39;MFD_SETNO39;41.8445;-65.9693;383928;5;06-jul-13;16:40:54;32.3638;14.8109;5.28038;1.32504477731092;1;NaN;9;6.297;7;NaN;9;0.07;1;1.18;1;0.28;1;2.235;1;256;4.21;0.53
NED2013022_39;MFD_SETNO39;41.8445;-65.9693;383927;25;06-jul-13;16:40:54;32.7006;10.1449;5.16686;0.581928088235294;1;NaN;9;NaN;9;NaN;9;0.345;1;5.47;1;0.5515;1;3.75;1;0;9.92;1.46
NED2013022_39;MFD_SETNO39;41.8445;-65.9693;383926;51;06-jul-13;16:40:54;32.8393;9.5322;5.1123;0.321445991596639;1;NaN;9;NaN;9;NaN;9;0.32;1;6.46;1;0.6455;1;4.465;1;0;10.01;1.45
NED2013022_39;MFD_SETNO39;41.8445;-65.9693;383925;98;06-jul-13;16:40:54;32.9661;9.1159;5.06268;0.315903819327731;1;32.9813232421875;1;7.9215;7;NaN;9;0.295;1;7.195;1;0.682;1;4.955;1;256;10.55;1.45
NED2013022_41;MFD_SETNO41;41.5262;-66.0155;383932;5;06-jul-13;20:16:24;32.268;15.8816;5.1307;0.590898346638655;1;NaN;9;6.076;1;NaN;9;0.04;1;0;1;0.234;1;1.88;1;0;0.00;0.00
NED2013022_41;MFD_SETNO41;41.5262;-66.0155;383931;25;06-jul-13;20:16:24;32.645;12.3324;5.29543;0.931112546218487;1;NaN;9;NaN;9;NaN;9;0.055;1;0;1;0.257;1;2.77;1;0;0.00;0.00
NED2013022_41;MFD_SETNO41;41.5262;-66.0155;383930;50;06-jul-13;20:16:24;32.9145;9.3138;5.20392;0.572992336134454;1;NaN;9;NaN;9;NaN;9;0.235;1;5.42;1;0.5935;1;4.46;1;0;9.13;1.22
NED2013022_41;MFD_SETNO41;41.5262;-66.0155;383929;134;06-jul-13;20:16:24;34.9168;10.6798;4.0221;0.033299962184874;1;34.8905181884766;1;4.85;1;NaN;9;0.11;1;11.635;1;0.846;1;6.68;1;0;13.75;1.74
NED2013022_42;MFD_SETNO42;41.392;-66.1492;383936;6;06-jul-13;22:27:52;32.2168;15.6946;5.14623;0.608804357142857;1;NaN;9;6.037;1;NaN;9;0.045;1;1.335;1;0.249;1;1.995;1;0;5.36;0.67
NED2013022_42;MFD_SETNO42;41.392;-66.1492;383935;25;06-jul-13;22:27:52;32.619;11.7509;5.40994;1.32504477731092;1;NaN;9;NaN;9;NaN;9;0.105;1;0.55;1;0.3485;1;2.985;1;0;1.58;0.18
NED2013022_42;MFD_SETNO42;41.392;-66.1492;383934;51;06-jul-13;22:27:52;33.2911;8.5284;4.94615;0.179449796218487;1;NaN;9;NaN;9;NaN;9;0.11;1;8.57;1;0.734;1;5.625;1;0;11.68;1.52
NED2013022_42;MFD_SETNO42;41.392;-66.1492;383933;151;06-jul-13;22:27:52;35.1967;9.6265;3.2163;0.0147999831932773;1;35.2065773010254;1;3.7215;1;NaN;9;0.105;1;16.915;1;1.177;1;9.805;1;0;14.37;1.73
NED2013022_43;MFD_SETNO43;41.5517;-66.1407;383940;5;07-jul-13;00:34:09;32.3183;15.855;5.16583;0.841582493697479;1;NaN;9;6.134;1;NaN;9;0.04;1;2.26;1;0.2245;1;1.845;1;0;10.07;1.22
NED2013022_43;MFD_SETNO43;41.5517;-66.1407;383939;26;07-jul-13;00:34:09;32.4658;11.4158;5.19825;0.913206535714286;1;NaN;9;NaN;9;NaN;9;0.28;1;6.255;1;0.535;1;3.72;1;0;11.69;1.68
NED2013022_43;MFD_SETNO43;41.5517;-66.1407;383938;51;07-jul-13;00:34:09;32.9321;9.0399;5.13297;0.282650785714286;1;NaN;9;NaN;9;NaN;9;0.32;1;9.335;1;0.646;1;4.635;1;0;14.45;2.01
NED2013022_43;MFD_SETNO43;41.5517;-66.1407;383937;97;07-jul-13;00:34:09;33.6846;9.2907;4.74962;0.138554306722689;1;33.6351776123047;1;5.5855;1;NaN;9;0.21;1;10.195;1;0.7275;1;5.22;1;0;14.01;1.95
NED2013022_45;MFD_SETNO45;42.1553;-66.6758;383944;5;07-jul-13;07:41:32;32.2436;15.7809;5.1173;0.365783369747899;1;NaN;9;6.089;1;NaN;9;0;1;0;1;0.2085;1;1.975;1;0;0.00;0.00
NED2013022_45;MFD_SETNO45;42.1553;-66.6758;383943;26;07-jul-13;07:41:32;32.6839;7.2255;5.41586;0.53718031512605;1;NaN;9;NaN;9;NaN;9;0.16;1;7.965;1;0.6925;1;4.77;1;0;11.50;1.67
NED2013022_45;MFD_SETNO45;42.1553;-66.6758;383942;51;07-jul-13;07:41:32;33.1066;6.8269;5.11313;0.16649981092437;1;NaN;9;NaN;9;NaN;9;0.08;1;11.3;1;0.844;1;5.87;1;0;13.39;1.93
NED2013022_45;MFD_SETNO45;42.1553;-66.6758;383941;108;07-jul-13;07:41:32;34.5625;9.3941;4.09475;0.0240499726890756;1;34.557071685791;1;4.8735;1;NaN;9;0.09;1;15.73;1;0.931;1;8.175;1;0;16.90;1.92
NED2013022_46;MFD_SETNO46;42.3328;-66.9627;383949;5;07-jul-13;10:39:18;32.2461;15.1829;5.26766;0.626710367647059;1;NaN;9;6.253;1;NaN;9;0;1;0;1;0.219;1;2.27;1;0;0.00;0.00
NED2013022_46;MFD_SETNO46;42.3328;-66.9627;383948;26;07-jul-13;10:39:18;32.5266;11.0621;5.46268;1.52201089285714;1;NaN;9;6.542;7;NaN;9;0.1;1;0.895;1;0.3485;1;2.89;1;256;2.57;0.31
NED2013022_46;MFD_SETNO46;42.3328;-66.9627;383947;50;07-jul-13;10:39:18;33.3522;8.9196;4.96861;0.133199848739496;1;NaN;9;NaN;9;NaN;9;0.11;1;7.275;1;0.644;1;4.675;1;0;11.30;1.56
NED2013022_46;MFD_SETNO46;42.3328;-66.9627;383946;101;07-jul-13;10:39:18;34.5933;9.9118;4.23477;0.0332999621848739;1;NaN;9;NaN;9;NaN;9;0.05;1;13.335;1;0.885;1;6.98;1;0;15.07;1.91
NED2013022_46;MFD_SETNO46;42.3328;-66.9627;383945;313;07-jul-13;10:39:18;35.1273;8.9089;3.53494;0.011099987394958;1;35.1407737731934;1;4.242;1;NaN;9;0.07;1;19.785;1;1.228;1;11.535;1;0;16.11;1.72
NED2013022_47;MFD_SETNO47;42.3185;-67.2132;383953;5;07-jul-13;13:34:19;32.3214;16.4939;5.00209;0.404578575630252;1;NaN;9;5.976;1;NaN;9;0;1;0;1;0.1995;1;1.705;1;0;0.00;0.00
NED2013022_47;MFD_SETNO47;42.3185;-67.2132;383952;25;07-jul-13;13:34:19;32.5929;9.1348;5.49096;1.19970270378151;1;NaN;9;NaN;9;NaN;9;0.12;1;5.345;1;0.5745;1;4.195;1;0;9.30;1.27
NED2013022_47;MFD_SETNO47;42.3185;-67.2132;383951;51;07-jul-13;13:34:19;32.8162;7.0675;5.19562;0.116549867647059;1;NaN;9;NaN;9;NaN;9;0.07;1;8.97;1;0.762;1;5.765;1;0;11.77;1.56
NED2013022_47;MFD_SETNO47;42.3185;-67.2132;383950;290;07-jul-13;13:34:19;35.1661;9.2714;3.46063;0.00924998949579832;1;35.172779083252;1;4.1705;1;NaN;9;0.065;1;19.1;1;1.163;1;11.285;1;0;16.42;1.69
NED2013022_48;MFD_SETNO48;42.4837;-67.3318;383957;6;07-jul-13;16:38:23;32.1884;13.6143;5.54187;0.608804357142857;1;NaN;9;6.262;1;NaN;9;0.04;1;0.235;1;0.2685;1;1.945;1;0;0.88;0.12
NED2013022_48;MFD_SETNO48;42.4837;-67.3318;383956;25;07-jul-13;16:38:23;32.7486;8.4044;5.34154;1.14598467226891;1;NaN;9;NaN;9;NaN;9;0.13;1;4.32;1;0.535;1;3.645;1;0;8.07;1.19
NED2013022_48;MFD_SETNO48;42.4837;-67.3318;383955;50;07-jul-13;16:38:23;32.9877;6.5714;5.04692;0.103599882352941;1;NaN;9;NaN;9;NaN;9;0.05;1;10.855;1;0.8555;1;6.835;1;0;12.69;1.59
NED2013022_48;MFD_SETNO48;42.4837;-67.3318;383954;326;07-jul-13;16:38:23;35.0646;8.7025;3.46702;0.00739999159663866;1;35.0731964111328;1;2.7235;1;NaN;9;0.065;1;19.335;1;1.255;1;13.175;1;0;15.41;1.47
NED2013022_49;MFD_SETNO49;42.5847;-67.4198;383961;5;07-jul-13;18:58:41;32.2901;16.9195;4.99604;0.304819474789916;1;NaN;9;5.971;1;NaN;9;0.03;1;0;1;0.238;1;1.7;1;0;0.00;0.00
NED2013022_49;MFD_SETNO49;42.5847;-67.4198;383960;25;07-jul-13;18:58:41;32.5978;9.5027;5.42604;1.46829286134454;1;NaN;9;NaN;9;NaN;9;0.095;1;3.81;1;0.5575;1;3.67;1;0;6.83;1.04
NED2013022_49;MFD_SETNO49;42.5847;-67.4198;383959;50;07-jul-13;18:58:41;33.1461;6.9062;4.83858;0.114699869747899;1;NaN;9;NaN;9;NaN;9;0.065;1;10.68;1;0.8975;1;7.135;1;0;11.90;1.50
NED2013022_49;MFD_SETNO49;42.5847;-67.4198;383958;260;07-jul-13;18:58:41;35.033;8.6425;3.48851;0.00369999579831934;1;35.0484046936035;1;4.186;1;NaN;9;0.06;1;19.685;1;1.317;1;13.35;1;0;14.95;1.47
NED2013022_50;MFD_SETNO50;42.8012;-67.2797;383965;5;07-jul-13;21:29:56;32.3233;15.1127;5.35206;0.698334409663866;1;NaN;9;6.374;7;NaN;9;0.035;1;0;1;0.2655;1;2.48;1;256;0.00;0.00
NED2013022_50;MFD_SETNO50;42.8012;-67.2797;383964;24;07-jul-13;21:29:56;32.6023;11.7156;5.64481;2.1666272710084;1;NaN;9;NaN;9;NaN;9;0.06;1;0.385;1;0.3405;1;2.75;1;0;1.13;0.14
NED2013022_50;MFD_SETNO50;42.8012;-67.2797;383963;50;07-jul-13;21:29:56;33.1341;9.8363;5.16454;0.310361647058824;1;NaN;9;NaN;9;NaN;9;0.17;1;5.33;1;0.585;1;4.005;1;0;9.11;1.33
NED2013022_50;MFD_SETNO50;42.8012;-67.2797;383962;209;07-jul-13;21:29:56;35.0237;9.0165;3.49604;0.00554999369747899;1;35.040470123291;1;4.1695;1;NaN;9;0.07;1;19.28;1;1.1505;1;11.91;1;0;16.76;1.62
NED2013022_51;MFD_SETNO51;42.8865;-67.4203;383969;5;07-jul-13;23:37:58;32.1706;15.7561;5.30755;0.43228943697479;1;NaN;9;6.303;1;NaN;9;0.03;1;0.28;1;0.254;1;2.25;1;0;1.10;0.12
NED2013022_51;MFD_SETNO51;42.8865;-67.4203;383968;25;07-jul-13;23:37:58;32.2568;13.3564;5.63961;1.53991690336135;1;NaN;9;NaN;9;NaN;9;0.045;1;0.59;1;0.3635;1;2.695;1;0;1.62;0.22
NED2013022_51;MFD_SETNO51;42.8865;-67.4203;383967;51;07-jul-13;23:37:58;32.671;9.6138;5.34419;0.184999789915966;1;NaN;9;NaN;9;NaN;9;0.06;1;9.78;1;0.8745;1;6.505;1;0;11.18;1.50
NED2013022_51;MFD_SETNO51;42.8865;-67.4203;383966;254;07-jul-13;23:37:58;35.0217;9.3617;3.51691;0;1;35.0402717590332;1;4.2195;1;NaN;9;0.06;1;17.855;1;1.1635;1;11.265;1;0;15.35;1.58
NED2013022_52;MFD_SETNO52;43.3548;-66.7492;383973;5;08-jul-13;07:13:58;32.6023;10.3573;5.65812;1.91594312394958;1;NaN;9;6.668;7;NaN;9;0.16;1;1.76;1;0.4335;1;3.72;1;256;4.06;0.47
NED2013022_52;MFD_SETNO52;43.3548;-66.7492;383972;26;08-jul-13;07:13:58;32.6871;9.9269;5.49285;1.48619887184874;1;NaN;9;NaN;9;NaN;9;0.19;1;2.735;1;0.471;1;4.045;1;0;5.81;0.68
NED2013022_52;MFD_SETNO52;43.3548;-66.7492;383971;51;08-jul-13;07:13:58;33.0515;9.0597;5.05339;0.404578575630252;1;NaN;9;NaN;9;NaN;9;0.275;1;6.11;1;0.6305;1;5.02;1;0;9.69;1.22
NED2013022_52;MFD_SETNO52;43.3548;-66.7492;383970;140;08-jul-13;07:13:58;34.1904;8.7824;4.15425;0.0295999663865546;1;34.2030792236328;1;4.9405;1;NaN;9;0.14;1;13.655;1;1.0075;1;9.11;1;0;13.55;1.50
NED2013022_53;MFD_SETNO53;43.3518;-67.1007;383978;5;08-jul-13;10:26:07;32.2652;13.6986;5.60373;0.895300525210084;1;NaN;9;6.461;1;NaN;9;0.03;1;0;1;0.266;1;2.515;1;0;0.00;0.00
NED2013022_53;MFD_SETNO53;43.3518;-67.1007;383977;26;08-jul-13;10:26:07;32.5218;10.3043;5.56103;1.00273658823529;1;NaN;9;6.427;1;NaN;9;0.21;1;2.56;1;0.457;1;3.305;1;0;5.60;0.77
NED2013022_53;MFD_SETNO53;43.3518;-67.1007;383976;50;08-jul-13;10:26:07;33.1772;8.6258;5.08964;0.260482096638655;1;NaN;9;NaN;9;NaN;9;0.175;1;6.035;1;0.6;1;4.19;1;0;10.06;1.44
NED2013022_53;MFD_SETNO53;43.3518;-67.1007;383975;100;08-jul-13;10:26:07;34.256;8.7282;4.17614;0.0295999663865546;1;NaN;9;NaN;9;NaN;9;0.045;1;13.595;1;0.9185;1;8.865;1;0;14.80;1.53
NED2013022_53;MFD_SETNO53;43.3518;-67.1007;383974;233;08-jul-13;10:26:07;34.5828;8.5955;3.76733;0.00554999369747899;1;34.5973968505859;1;4.493;1;NaN;9;0.075;1;16.39;1;1.1625;1;11.39;1;0;14.10;1.44
NED2013022_54;MFD_SETNO54;43.6117;-67.1448;383982;6;08-jul-13;13:11:35;32.407;13.0214;5.59424;1.59363493487395;1;NaN;9;6.578;1;NaN;9;0.035;1;0;1;0.2545;1;2.94;1;0;0.00;0.00
NED2013022_54;MFD_SETNO54;43.6117;-67.1448;383981;25;08-jul-13;13:11:35;32.7288;10.1095;5.33387;0.895300525210084;1;NaN;9;NaN;9;NaN;9;0.15;1;4.075;1;0.503;1;4.395;1;0;8.10;0.93
NED2013022_54;MFD_SETNO54;43.6117;-67.1448;383980;50;08-jul-13;13:11:35;33.3765;8.7741;4.88946;0.22722906302521;1;NaN;9;NaN;9;NaN;9;0.15;1;8.21;1;0.662;1;5.53;1;0;12.40;1.48
NED2013022_54;MFD_SETNO54;43.6117;-67.1448;383979;195;08-jul-13;13:11:35;34.5521;9.0677;3.88325;0.016649981092437;1;34.5676231384277;1;4.621;1;NaN;9;0.09;1;15.29;1;0.9335;1;10.125;1;0;16.38;1.51
NED2013022_55;MFD_SETNO55;43.6325;-66.8577;383986;5;08-jul-13;15:57:26;32.429;12.5436;5.6151;1.62944695588235;1;NaN;9;6.57;1;NaN;9;0.035;1;0;1;0.2495;1;2.99;1;0;0.00;0.00
NED2013022_55;MFD_SETNO55;43.6325;-66.8577;383985;26;08-jul-13;15:57:26;32.6048;10.5876;5.48167;1.73688301890756;1;NaN;9;NaN;9;NaN;9;0.075;1;0.545;1;0.306;1;2.93;1;0;1.78;0.19
NED2013022_55;MFD_SETNO55;43.6325;-66.8577;383984;50;08-jul-13;15:57:26;32.7936;9.8372;5.27995;1.0385486092437;1;NaN;9;NaN;9;NaN;9;0.16;1;2.67;1;0.4635;1;3.44;1;0;5.76;0.78
NED2013022_55;MFD_SETNO55;43.6325;-66.8577;383983;128;08-jul-13;15:57:26;34.0007;8.2925;4.20826;0.0314499642857143;1;33.9826965332031;1;5.01;1;NaN;9;0.12;1;13.67;1;0.8755;1;9.32;1;0;15.61;1.47
NED2013022_56;MFD_SETNO56;43.8968;-67.3245;383990;5;08-jul-13;20:03:49;32.3055;15.1234;5.36985;0.877394514705882;1;NaN;9;6.431;7;NaN;9;0;1;0;1;0.209;1;2.685;1;256;0.00;0.00
NED2013022_56;MFD_SETNO56;43.8968;-67.3245;383989;25;08-jul-13;20:03:49;32.5329;11.3075;5.76481;1.50410488235294;1;NaN;9;NaN;9;NaN;9;0.055;1;1.105;1;0.338;1;2.995;1;0;3.27;0.37
NED2013022_56;MFD_SETNO56;43.8968;-67.3245;383988;50;08-jul-13;20:03:49;32.9477;6.9427;5.17404;0.299277302521008;1;NaN;9;NaN;9;NaN;9;0.06;1;9.295;1;0.7055;1;5.795;1;0;13.18;1.60
NED2013022_56;MFD_SETNO56;43.8968;-67.3245;383987;218;08-jul-13;20:03:49;34.2913;8.5592;4.0169;0.011099987394958;1;34.3064002990723;1;4.755;1;NaN;9;0.11;1;15.085;1;0.985;1;10.91;1;0;15.31;1.38
NED2013022_57;MFD_SETNO57;44.0542;-66.907;383994;5;08-jul-13;23:06:33;32.3805;13.9834;5.57435;1.27132674579832;1;NaN;9;6.596;7;NaN;9;0.035;1;0.18;1;0.251;1;2.76;1;256;0.72;0.07
NED2013022_57;MFD_SETNO57;44.0542;-66.907;383993;25;08-jul-13;23:06:33;32.4998;11.8486;5.77404;1.68655764705882;1;NaN;9;NaN;9;NaN;9;0.145;1;2.44;1;0.4125;1;3.795;1;0;5.92;0.64
NED2013022_57;MFD_SETNO57;44.0542;-66.907;383992;50;08-jul-13;23:06:33;32.9404;8.2206;5.06628;0.310361647058824;1;NaN;9;NaN;9;NaN;9;0.085;1;9.19;1;0.7405;1;6.9;1;0;12.41;1.33
NED2013022_57;MFD_SETNO57;44.0542;-66.907;383991;171;08-jul-13;23:06:33;33.9259;7.9915;4.07429;0.0295999663865546;1;33.9438056945801;1;4.822;1;NaN;9;0.08;1;14.7;1;1.0235;1;11.245;1;0;14.36;1.31
NED2013022_58;MFD_SETNO58;44.2712;-67.1622;383998;5;09-jul-13;02:22:16;32.4036;13.1519;5.70495;2.12024389915966;1;NaN;9;6.712;7;NaN;9;0.03;1;0;1;0.2745;1;2.675;1;256;0.00;0.00
NED2013022_58;MFD_SETNO58;44.2712;-67.1622;383997;25;09-jul-13;02:22:16;32.503;12.4641;5.72035;2.02386917647059;1;NaN;9;NaN;9;NaN;9;0.08;1;1.315;1;0.363;1;3.42;1;0;3.62;0.38
NED2013022_58;MFD_SETNO58;44.2712;-67.1622;383996;50;09-jul-13;02:22:16;33.0182;8.7991;4.98595;0.354699025210084;1;NaN;9;NaN;9;NaN;9;0.185;1;8.145;1;0.723;1;6.315;1;0;11.27;1.29
NED2013022_58;MFD_SETNO58;44.2712;-67.1622;383995;176;09-jul-13;02:22:16;34.1136;8.2078;3.82239;0.0203499768907563;1;34.1236686706543;1;4.546;1;NaN;9;0.065;1;16.205;1;1.027;1;12.77;1;0;15.78;1.27
NED2013022_60;MFD_SETNO60;44.2052;-66.701;384003;5;09-jul-13;07:06:58;32.5514;11.1151;5.58513;2.07205653781513;1;NaN;9;6.557;1;NaN;9;0.13;1;2.45;1;0.4355;1;3.875;1;0;5.63;0.63
